Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Customer Status,Churn Category,Churn Reason,Prediction Probability,Predicted Label,Avatar,Tech Support
2320-JRSDE,Female,33,Yes,1,Richgrove,93261.0,35.809921,-119.127437,1,1,,Yes,7.49,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.9,19.9,0.0,0.0,Churned,Attitude,Attitude of service provider,0.5688,Stayed,https://picsum.photos/150/150?random=373,
2320-SLKMB,Female,46,No,0,Baker,92309.0,35.28952,-116.092214,0,26,,No,0.0,No,Yes,Cable,29.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,44.45,1183.8,0.0,0.0,Stayed,Client currently in the company,.,0.8606,Stayed,https://picsum.photos/150/150?random=656,
2320-TZRRH,Female,38,No,0,Three Rivers,93271.0,36.413433,-118.854708,0,20,,Yes,38.74,No,No,,0.0,No,,,,,,,,One Year,No,Credit Card,19.5,403.15,0.0,0.0,Stayed,Client currently in the company,.,0.9699,Stayed,https://picsum.photos/150/150?random=49,
2320-YKQBO,Female,51,No,0,Grenada,96038.0,41.599978,-122.539381,0,7,,Yes,7.32,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,19.3,144.95,0.0,0.0,Stayed,Client currently in the company,.,0.9152,Stayed,https://picsum.photos/150/150?random=721,
2321-OMBXY,Female,55,Yes,0,San Diego,92122.0,32.85723,-117.209774,1,38,Offer C,Yes,42.14,No,Yes,DSL,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.3,3058.65,0.0,0.0,Churned,Other,Don't know,0.6937,Churned,https://picsum.photos/150/150?random=993,
2322-VCZHZ,Male,70,Yes,0,El Portal,95318.0,37.654551,-119.822984,3,23,Offer D,Yes,31.53,No,Yes,Fiber Optic,20.0,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.0,2024.1,0.0,0.0,Stayed,Client currently in the company,.,0.5158,Churned,https://picsum.photos/150/150?random=924,
2323-ARSVR,Male,51,Yes,0,Milpitas,95035.0,37.441931,-121.878502,8,67,,Yes,46.89,No,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.05,7321.05,0.0,0.0,Stayed,Client currently in the company,.,0.9678,Stayed,https://picsum.photos/150/150?random=816,
2324-AALNO,Female,63,No,0,Porterville,93257.0,36.008958,-118.891593,0,48,Offer B,Yes,23.76,Yes,No,,0.0,No,,,,,,,,One Year,No,Bank Withdrawal,24.55,1203.95,36.04,0.0,Stayed,Client currently in the company,.,0.9644,Stayed,https://picsum.photos/150/150?random=563,
2324-EFHVG,Male,37,No,0,Oakland,94609.0,37.834341,-122.26437,0,64,,Yes,45.82,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,6692.65,0.0,0.0,Stayed,Client currently in the company,.,0.8447,Stayed,https://picsum.photos/150/150?random=431,
2325-NBPZG,Female,20,No,0,Novato,94949.0,38.067204,-122.524004,0,3,,Yes,10.1,No,Yes,Fiber Optic,73.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,233.65,0.0,0.0,Joined,Client currently in the company,.,0.5015,Churned,https://picsum.photos/150/150?random=166,
2325-WINES,Female,44,No,0,Littlerock,93543.0,34.505273,-117.955054,0,32,,Yes,14.21,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.05,3416.85,0.0,0.0,Stayed,Client currently in the company,.,0.7306,Stayed,https://picsum.photos/150/150?random=473,
2325-ZUSFD,Female,46,Yes,0,Irvine,92602.0,33.720359,-117.733655,1,57,Offer B,Yes,36.65,No,Yes,DSL,7.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.1,3913.3,0.0,0.0,Churned,Dissatisfaction,Network reliability,0.7293,Stayed,https://picsum.photos/150/150?random=449,
2330-PQGDQ,Male,36,Yes,3,Gualala,95445.0,38.848082,-123.50608,6,51,,Yes,9.5,Yes,Yes,Fiber Optic,51.0,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,84.2,4299.75,39.68,0.0,Stayed,Client currently in the company,.,0.989,Stayed,https://picsum.photos/150/150?random=740,
2332-EFBJY,Male,35,No,0,Sherman Oaks,91403.0,34.147149,-118.463365,0,16,Offer D,Yes,5.74,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Credit Card,19.7,342.4,0.0,0.0,Churned,Price,Long distance charges,0.8787,Stayed,https://picsum.photos/150/150?random=703,
2332-TODQS,Female,44,No,0,Garden Grove,92845.0,33.782955,-118.026456,0,48,Offer B,Yes,34.96,Yes,No,,0.0,No,,,,,,,,One Year,No,Credit Card,25.05,1171.5,16.38,0.0,Stayed,Client currently in the company,.,0.966,Stayed,https://picsum.photos/150/150?random=963,
2333-KWEWW,Male,64,No,0,Fresno,93721.0,36.732694,-119.783786,0,18,,Yes,26.26,No,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,20.05,388.6,0.0,0.0,Stayed,Client currently in the company,.,0.9886,Stayed,https://picsum.photos/150/150?random=825,
2335-GSODA,Male,36,No,3,Camino,95709.0,38.748316,-120.675512,0,23,,No,0.0,No,Yes,DSL,26.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.1,857.75,0.0,0.0,Stayed,Client currently in the company,.,0.9852,Stayed,https://picsum.photos/150/150?random=132,
2338-BQEZT,Female,38,No,0,San Carlos,94070.0,37.497915,-122.267361,0,55,Offer B,Yes,3.62,No,Yes,DSL,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.55,2832.75,0.0,0.0,Stayed,Client currently in the company,.,0.8479,Stayed,https://picsum.photos/150/150?random=448,
2342-CKIAO,Female,39,No,0,Eagleville,96110.0,41.280341,-120.150381,0,2,,Yes,12.68,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,20.3,41.2,0.0,0.0,Joined,Client currently in the company,.,0.8918,Stayed,https://picsum.photos/150/150?random=173,
2344-JMOGN,Male,54,Yes,0,Buttonwillow,93206.0,35.451402,-119.488413,1,9,,Yes,17.47,No,Yes,Fiber Optic,6.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.85,890.6,0.0,0.0,Churned,Other,Don't know,0.7136,Churned,https://picsum.photos/150/150?random=485,
2346-CZYIL,Male,42,No,0,Beverly Hills,90211.0,34.063947,-118.383001,0,27,Offer C,Yes,39.77,No,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,20.35,531.6,0.0,0.0,Stayed,Client currently in the company,.,0.9821,Stayed,https://picsum.photos/150/150?random=708,
2346-DJQTB,Female,54,No,0,Fairfax,94930.0,37.971751,-122.611873,0,35,,No,0.0,No,Yes,DSL,21.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.15,812.5,0.0,40.0,Stayed,Client currently in the company,.,0.7949,Stayed,https://picsum.photos/150/150?random=393,
2346-LOCWC,Female,52,Yes,2,Arbuckle,95912.0,38.982373,-122.047751,10,58,,Yes,25.86,No,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,20.5,1191.4,36.92,0.0,Stayed,Client currently in the company,.,0.995,Stayed,https://picsum.photos/150/150?random=685,
2347-WKKAE,Male,52,Yes,0,Penryn,95663.0,38.859093,-121.182872,9,42,,Yes,41.16,Yes,Yes,Fiber Optic,11.0,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,4014.6,0.0,0.0,Stayed,Client currently in the company,.,0.9226,Stayed,https://picsum.photos/150/150?random=701,
2348-KCJLT,Female,60,Yes,0,Los Alamitos,90720.0,33.79499,-118.065591,8,44,Offer B,Yes,44.87,No,Yes,Cable,20.0,Yes,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,61.5,2722.2,0.0,150.0,Stayed,Client currently in the company,.,0.9837,Stayed,https://picsum.photos/150/150?random=495,
2351-BKRZW,Female,30,Yes,1,Gilroy,95020.0,37.03889,-121.528955,10,43,,Yes,29.98,No,Yes,Cable,59.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,75.2,3254.35,0.0,0.0,Stayed,Client currently in the company,.,0.9913,Stayed,https://picsum.photos/150/150?random=362,
2351-RRBUE,Female,20,Yes,0,Tulelake,96134.0,41.813521,-121.492666,2,7,Offer E,Yes,41.64,No,No,,0.0,No,,,,,,,,One Year,No,Mailed Check,-2.0,134.05,0.0,0.0,Stayed,Client currently in the company,.,0.9489,Stayed,https://picsum.photos/150/150?random=487,
2357-COQEK,Female,79,No,0,Atherton,94027.0,37.454924,-122.203168,0,28,,Yes,28.14,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.3,2890.65,0.0,0.0,Churned,Competitor,Competitor made better offer,0.7567,Churned,https://picsum.photos/150/150?random=465,
2359-KLTEK,Female,25,Yes,3,Lookout,96054.0,41.280478,-121.160249,2,41,,Yes,43.19,No,Yes,Fiber Optic,59.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.9,3848.0,0.0,0.0,Stayed,Client currently in the company,.,0.9399,Stayed,https://picsum.photos/150/150?random=358,
2359-KMGLI,Male,52,No,0,Running Springs,92382.0,34.186211,-117.07683,0,24,Offer C,Yes,49.3,Yes,Yes,Fiber Optic,20.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,1861.5,0.0,0.0,Churned,Competitor,Competitor had better devices,0.5571,Stayed,https://picsum.photos/150/150?random=65,
2359-QWQUL,Female,35,Yes,0,Los Angeles,90058.0,34.001617,-118.222274,1,39,,Yes,9.51,No,Yes,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.7,4134.85,0.0,0.0,Churned,Competitor,Competitor made better offer,0.5342,Churned,https://picsum.photos/150/150?random=830,
2360-RDGRO,Male,48,Yes,0,Sutter,95982.0,39.172777,-121.805845,4,65,,Yes,41.2,Yes,Yes,Fiber Optic,10.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.25,6812.95,0.0,0.0,Stayed,Client currently in the company,.,0.7673,Stayed,https://picsum.photos/150/150?random=441,
2361-FJWNO,Male,55,No,0,Rancho Cucamonga,91737.0,34.245289,-117.642503,0,40,,No,0.0,No,Yes,Cable,12.0,No,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,36.0,1382.9,0.0,130.0,Stayed,Client currently in the company,.,0.9494,Stayed,https://picsum.photos/150/150?random=140,
2361-UPSND,Female,45,Yes,0,Herlong,96113.0,40.198234,-120.18089,6,46,,Yes,44.75,No,Yes,DSL,27.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,70.6,3231.05,0.0,0.0,Stayed,Client currently in the company,.,0.9741,Stayed,https://picsum.photos/150/150?random=807,
2362-IBOOY,Male,22,No,0,San Diego,92126.0,32.886925,-117.152162,0,36,Offer C,Yes,43.97,Yes,Yes,Fiber Optic,42.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,3050.15,0.0,0.0,Churned,Competitor,Competitor made better offer,0.8408,Churned,https://picsum.photos/150/150?random=555,
2363-BJLSL,Male,49,No,0,Bonita,91902.0,32.67117,-117.00232,0,62,Offer B,Yes,48.72,No,Yes,DSL,2.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,4981.15,0.0,0.0,Stayed,Client currently in the company,.,0.8407,Stayed,https://picsum.photos/150/150?random=52,
2364-UFROM,Male,47,No,0,San Diego,92123.0,32.808814,-117.134694,0,30,,Yes,32.41,No,Yes,Cable,22.0,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,70.4,2044.75,0.0,0.0,Stayed,Client currently in the company,.,0.9162,Stayed,https://picsum.photos/150/150?random=999,
2368-GAKKQ,Female,28,No,0,Sylmar,91342.0,34.321621,-118.399841,0,70,Offer A,Yes,17.32,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,7939.25,0.0,0.0,Stayed,Client currently in the company,.,0.9189,Stayed,https://picsum.photos/150/150?random=442,
2369-FEVNO,Male,36,No,0,Long Beach,90806.0,33.802664,-118.179971,0,1,,Yes,7.76,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Credit Card,19.9,19.9,0.0,0.0,Joined,Client currently in the company,.,0.7151,Stayed,https://picsum.photos/150/150?random=349,
2369-UAPKZ,Male,43,No,0,Meadow Vista,95722.0,39.003358,-121.022539,0,5,Offer E,Yes,38.89,Yes,Yes,Fiber Optic,8.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,104.1,541.9,0.0,0.0,Churned,Other,Moved,0.8325,Churned,https://picsum.photos/150/150?random=778,
2371-JQHZZ,Male,54,Yes,0,Bakersfield,93307.0,35.280113,-118.962329,7,24,,Yes,46.91,Yes,Yes,Fiber Optic,20.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.0,2248.05,0.0,40.0,Stayed,Client currently in the company,.,0.857,Stayed,https://picsum.photos/150/150?random=222,
2371-JUNGC,Male,46,No,0,Cupertino,95014.0,37.306612,-122.080621,0,11,Offer D,Yes,28.62,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,20.25,208.0,0.0,0.0,Stayed,Client currently in the company,.,0.9077,Stayed,https://picsum.photos/150/150?random=204,
2371-KFUOG,Male,54,No,0,Escondido,92025.0,33.081478,-117.033814,0,58,Offer B,Yes,32.67,No,Yes,Fiber Optic,14.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.15,5720.95,0.0,0.0,Stayed,Client currently in the company,.,0.8297,Stayed,https://picsum.photos/150/150?random=399,
2372-HWUHI,Male,45,No,0,Lakewood,90712.0,33.840524,-118.148403,0,2,Offer E,Yes,46.84,No,Yes,DSL,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.35,81.25,0.0,0.0,Churned,Other,Don't know,0.5277,Churned,https://picsum.photos/150/150?random=891,
2373-NTKOD,Male,40,No,0,Rancho Cordova,95670.0,38.602723,-121.279913,0,8,Offer E,Yes,25.72,No,Yes,Cable,24.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.25,546.45,0.0,0.0,Stayed,Client currently in the company,.,0.5677,Stayed,https://picsum.photos/150/150?random=79,
2378-HTWFW,Male,78,No,0,Newman,95360.0,37.343846,-121.039391,0,35,,Yes,26.19,Yes,Yes,Fiber Optic,19.0,Yes,No,No,No,No,Yes,No,No,Month-to-Month,No,Credit Card,91.0,3180.5,0.0,40.0,Stayed,Client currently in the company,.,0.6167,Churned,https://picsum.photos/150/150?random=24,
2378-VTKDH,Male,76,Yes,0,Woodland,95695.0,38.71967,-121.862416,9,65,Offer B,Yes,8.59,Yes,Yes,Fiber Optic,7.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.35,6578.55,0.0,0.0,Stayed,Client currently in the company,.,0.8691,Stayed,https://picsum.photos/150/150?random=438,
2378-YIZKA,Female,61,Yes,1,Weed,96094.0,41.465121,-122.380947,7,68,,Yes,6.28,No,Yes,DSL,16.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,85.0,5607.75,0.0,130.0,Stayed,Client currently in the company,.,0.9961,Stayed,https://picsum.photos/150/150?random=235,
2379-ENZGV,Male,61,No,0,San Diego,92126.0,32.886925,-117.152162,0,6,Offer E,Yes,39.32,No,Yes,Fiber Optic,12.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,523.5,0.0,0.0,Churned,Competitor,Competitor made better offer,0.8979,Churned,https://picsum.photos/150/150?random=453,
2379-GYFLQ,Male,31,No,0,Oceanside,92056.0,33.194742,-117.29032,0,46,,Yes,22.13,Yes,Yes,Fiber Optic,22.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,94.9,4422.95,24.08,0.0,Stayed,Client currently in the company,.,0.8753,Stayed,https://picsum.photos/150/150?random=337,
2380-DAMQP,Female,63,Yes,0,La Palma,90623.0,33.850504,-118.039892,10,72,,Yes,40.59,Yes,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.7,0.0,0.0,Stayed,Client currently in the company,.,0.9811,Stayed,https://picsum.photos/150/150?random=964,
2382-BCKQJ,Female,41,No,0,Escondido,92027.0,33.141265,-116.967221,0,62,Offer B,Yes,32.58,Yes,Yes,Fiber Optic,15.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.15,6413.65,0.0,0.0,Churned,Competitor,Competitor made better offer,0.7331,Stayed,https://picsum.photos/150/150?random=646,
2384-OVPSA,Female,65,No,0,Caruthers,93609.0,36.5276,-119.865999,0,38,,Yes,4.09,No,No,,0.0,No,,,,,,,,Two Year,No,Mailed Check,20.2,735.9,0.0,0.0,Stayed,Client currently in the company,.,0.9874,Stayed,https://picsum.photos/150/150?random=316,
2386-LAHRK,Male,22,No,0,Weimar,95736.0,39.00978,-120.978273,0,1,,Yes,14.58,No,Yes,DSL,73.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,53.5,53.5,0.0,0.0,Churned,Dissatisfaction,Product dissatisfaction,0.7223,Churned,https://picsum.photos/150/150?random=968,
2386-OWURY,Female,20,No,0,Yucaipa,92399.0,34.04597,-117.011825,0,58,,Yes,35.55,No,Yes,Fiber Optic,73.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.3,5817.7,0.0,0.0,Stayed,Client currently in the company,.,0.6982,Stayed,https://picsum.photos/150/150?random=500,
2387-KDZQY,Male,46,No,0,Weaverville,96093.0,40.759401,-122.939337,0,17,,Yes,31.6,No,No,,0.0,No,,,,,,,,One Year,Yes,Credit Card,20.1,279.5,0.0,0.0,Stayed,Client currently in the company,.,0.9567,Stayed,https://picsum.photos/150/150?random=695,
2388-LAESQ,Female,74,Yes,0,Manchester,95459.0,38.966713,-123.586412,3,72,Offer A,Yes,28.72,Yes,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.85,8317.95,0.0,0.0,Stayed,Client currently in the company,.,0.9729,Stayed,https://picsum.photos/150/150?random=545,
2391-IPLOP,Male,25,Yes,0,Corcoran,93212.0,36.04533,-119.532424,6,50,Offer B,Yes,14.32,Yes,Yes,Cable,58.0,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,69.65,3442.15,0.0,0.0,Stayed,Client currently in the company,.,0.9804,Stayed,https://picsum.photos/150/150?random=873,
2391-SOORI,Male,40,No,1,Big Bear City,92314.0,34.278967,-116.773825,0,4,Offer E,Yes,26.04,No,Yes,DSL,27.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.35,219.65,0.0,0.0,Churned,Dissatisfaction,Lack of self-service on Website,0.7525,Stayed,https://picsum.photos/150/150?random=697,
2393-DIVAI,Female,40,No,0,Brea,92821.0,33.930199,-117.862898,0,3,Offer E,Yes,15.37,No,No,,0.0,No,,,,,,,,Month-to-Month,Yes,Credit Card,20.0,61.7,0.0,0.0,Joined,Client currently in the company,.,0.7898,Stayed,https://picsum.photos/150/150?random=969,
2397-BRLOM,Male,67,Yes,0,San Rafael,94901.0,37.972662,-122.491452,2,8,,Yes,26.99,No,Yes,Fiber Optic,2.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,0.0,0.0,Churned,Other,Don't know,0.6948,Churned,https://picsum.photos/150/150?random=638,
2398-YPMUR,Female,77,Yes,0,Dinuba,93618.0,36.523619,-119.386868,2,13,,Yes,37.86,No,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.15,916.75,0.0,90.0,Churned,Dissatisfaction,Poor expertise of online support,0.71,Churned,https://picsum.photos/150/150?random=292,
2400-FEQME,Male,57,Yes,3,Grenada,96038.0,41.599978,-122.539381,1,55,Offer B,Yes,40.94,No,No,,0.0,No,,,,,,,,Two Year,No,Credit Card,20.5,1177.95,5.83,0.0,Stayed,Client currently in the company,.,0.9892,Stayed,https://picsum.photos/150/150?random=942,
2400-XIWIO,Female,30,Yes,0,Lucerne,95458.0,39.141934,-122.770679,2,71,,Yes,22.33,Yes,Yes,Cable,71.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.1,6310.9,0.0,0.0,Stayed,Client currently in the company,.,0.9822,Stayed,https://picsum.photos/150/150?random=108,
2402-TAIRZ,Female,48,No,0,Los Angeles,90012.0,34.065875,-118.238728,0,37,,Yes,9.61,No,Yes,Fiber Optic,11.0,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.05,3019.1,0.0,0.0,Stayed,Client currently in the company,.,0.9223,Stayed,https://picsum.photos/150/150?random=42,
2403-BCASL,Male,66,Yes,0,Santa Ana,92705.0,33.766004,-117.786763,1,41,Offer B,Yes,45.04,Yes,Yes,Cable,29.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,4534.9,0.0,0.0,Churned,Other,Don't know,0.7433,Churned,https://picsum.photos/150/150?random=978,
2404-JIBFC,Female,37,Yes,3,Anaheim,92804.0,33.818,-117.974404,1,55,,Yes,8.39,Yes,Yes,DSL,52.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.1,4657.95,0.0,0.0,Stayed,Client currently in the company,.,0.9794,Stayed,https://picsum.photos/150/150?random=604,
2405-LBMUW,Female,25,Yes,1,Oceanside,92057.0,33.254497,-117.285879,1,61,Offer B,No,0.0,No,Yes,DSL,59.0,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,50.7,3088.75,0.0,20.0,Stayed,Client currently in the company,.,0.9219,Stayed,https://picsum.photos/150/150?random=482,
2408-PSJVE,Male,41,Yes,3,Chino Hills,91709.0,33.942895,-117.725644,1,44,,Yes,37.68,No,Yes,DSL,24.0,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-7.0,2924.05,0.0,0.0,Stayed,Client currently in the company,.,0.8954,Stayed,https://picsum.photos/150/150?random=183,
2408-TZMJL,Male,43,Yes,0,Gualala,95445.0,38.848082,-123.50608,1,59,Offer B,Yes,22.71,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.15,6448.05,0.0,0.0,Churned,Dissatisfaction,Network reliability,0.5371,Churned,https://picsum.photos/150/150?random=358,
2408-WITXK,Female,67,No,0,San Jose,95110.0,37.34667,-121.910019,0,10,Offer D,No,0.0,No,Yes,DSL,4.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,0.0,0.0,Churned,Other,Deceased,0.6804,Churned,https://picsum.photos/150/150?random=440,
2410-CIYFZ,Male,42,No,2,Woodland,95776.0,38.694081,-121.694431,0,2,,Yes,49.53,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Mailed Check,20.4,42.9,0.0,0.0,Joined,Client currently in the company,.,0.7386,Stayed,https://picsum.photos/150/150?random=843,
2418-TPEUN,Female,58,Yes,1,Topanga,90290.0,34.115192,-118.61017,2,56,Offer B,Yes,48.56,No,No,,0.0,No,,,,,,,,Two Year,Yes,Credit Card,19.8,1119.9,0.0,0.0,Stayed,Client currently in the company,.,0.9893,Stayed,https://picsum.photos/150/150?random=710,
2419-FSORS,Male,29,Yes,0,Salinas,93906.0,36.722898,-121.633648,8,72,Offer A,Yes,10.68,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.4,7719.5,0.0,0.0,Stayed,Client currently in the company,.,0.9666,Stayed,https://picsum.photos/150/150?random=244,
2424-WVHPL,Male,79,No,0,Redondo Beach,90278.0,33.873395,-118.37019,0,1,,Yes,27.65,No,Yes,Fiber Optic,2.0,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,74.7,74.7,0.0,0.0,Joined,Client currently in the company,.,0.8957,Stayed,https://picsum.photos/150/150?random=404,
2428-HYUNX,Male,74,Yes,0,San Francisco,94109.0,37.794487,-122.42227,4,44,,Yes,1.89,No,No,,0.0,No,,,,,,,,Two Year,Yes,Credit Card,19.35,847.25,0.0,0.0,Stayed,Client currently in the company,.,0.9877,Stayed,https://picsum.photos/150/150?random=802,
2428-ZMCTB,Male,24,No,0,Mountain View,94040.0,37.380662,-122.086022,0,10,Offer D,Yes,20.29,No,No,,0.0,No,,,,,,,,Month-to-Month,No,Credit Card,19.75,208.25,0.0,0.0,Stayed,Client currently in the company,.,0.9171,Stayed,https://picsum.photos/150/150?random=552,
2429-AYKKO,Male,52,No,0,Redding,96003.0,40.677649,-122.29467,0,72,Offer A,Yes,3.43,No,No,,0.0,No,,,,,,,,Two Year,No,Bank Withdrawal,19.85,1434.1,0.0,0.0,Stayed,Client currently in the company,.,0.9801,Stayed,https://picsum.photos/150/150?random=311,
2430-RRYUW,Male,32,No,0,Tecate,91980.0,32.587557,-116.636816,0,66,Offer A,Yes,11.56,No,Yes,DSL,30.0,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.8,3465.7,0.0,0.0,Stayed,Client currently in the company,.,0.9704,Stayed,https://picsum.photos/150/150?random=295,
2430-USGXP,Male,44,Yes,0,Santa Fe Springs,90670.0,33.933565,-118.062611,1,24,,Yes,34.62,Yes,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.0,2391.8,0.0,0.0,Churned,Price,Lack of affordable download/upload speed,0.6189,Churned,https://picsum.photos/150/150?random=283,
2432-TFSMK,Male,43,No,0,Sebastopol,95472.0,38.398815,-122.861923,0,18,,Yes,34.78,Yes,Yes,Fiber Optic,2.0,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,89.6,1633.0,0.0,0.0,Stayed,Client currently in the company,.,0.9078,Stayed,https://picsum.photos/150/150?random=834,
